league,season,position,team,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
Ligue_1,2019,12,Bordeaux,Bordeaux,28,9.0,10.0,9.0,40.0,34.0,37.0,30.468774000000003,-9.531225999999997,28.948582000000002,35.19926600000001,1.1992660000000086,32.918982,-3.9704000000000006,10.152499169737718,13.914498174970008,91.0,156.0,37.0578,0.057800000000000296
Ligue_1,2019,13,Reims,Reims,28,10.0,11.0,7.0,26.0,21.0,41.0,28.926853,2.9268530000000013,25.126576,26.467583,5.467583000000001,21.670482,3.456094,12.466022096869782,11.19832078024461,131.0,109.0,40.4213,-0.5786999999999978
Ligue_1,2019,14,Lyon,Lyon,28,11.0,7.0,10.0,42.0,27.0,40.0,36.24371599999999,-5.756284000000008,31.683148000000003,24.727822,-2.2721780000000003,22.447528000000002,9.23562,10.387834462265145,15.595874550659536,152.0,121.0,46.3375,6.337499999999999
Ligue_1,2019,15,Metz,Metz,28,8.0,10.0,10.0,27.0,35.0,34.0,24.651134000000003,-2.3488659999999975,21.610759,36.537682999999994,1.5376829999999941,33.497305999999995,-11.886547,15.802020496607962,9.510432463568149,92.0,145.0,29.038600000000002,-4.961399999999998
Ligue_1,2019,16,Dijon,Dijon,28,7.0,9.0,12.0,27.0,37.0,30.0,27.37805,0.3780500000000018,26.61796,39.300382000000006,2.300382000000006,38.54048900000001,-11.922528999999999,14.308293301781417,9.703021463323921,111.0,176.0,31.186999999999998,1.1869999999999976
Ligue_1,2019,17,Amiens,Amiens,28,4.0,11.0,13.0,31.0,50.0,23.0,25.6198687,-5.380131299999999,21.6939807,38.426209,-11.573791,37.666119,-15.9721383,12.449506956939588,9.917284680302336,101.0,148.0,32.8361,9.836100000000002
Ligue_1,2019,18,Strasbourg,Strasbourg,27,11.0,5.0,11.0,32.0,32.0,38.0,34.556127000000004,2.5561270000000036,31.515743999999998,33.4614257,1.4614256999999995,28.140830700000002,3.374913300000001,12.99038118030792,11.766905966114612,133.0,100.0,37.7368,-0.26319999999999766
Ligue_1,2019,19,Nimes,Nimes,28,7.0,6.0,15.0,29.0,44.0,27.0,30.193755000000003,1.193755000000003,28.673556000000005,40.473400000000005,-3.526599999999995,37.43302,-8.759463999999998,12.45719691384636,9.05479095930101,109.0,159.0,32.6876,5.687600000000003
Ligue_1,2019,20,Brest,Brest,28,8.0,10.0,10.0,34.0,37.0,34.0,30.04769,-3.9523100000000007,26.247481999999998,44.106064,7.1060640000000035,39.545559,-13.298077,12.428580562942216,12.972555533870652,149.0,154.0,30.644199999999994,-3.3558000000000057
Ligue_1,2017,1,Lille,Lille,38,10.0,8.0,20.0,41.0,67.0,38.0,36.128315,-4.871684999999999,34.608121,59.365085,-7.6349149999999995,54.044405000000005,-19.436284,10.45061740225834,11.02682787084434,163.0,216.0,35.2558,-2.7441999999999993
Ligue_1,2017,2,Paris Saint Germain,Paris Saint Germain,38,29.0,6.0,3.0,108.0,29.0,93.0,89.924296,-18.075704,83.08341899999999,32.0967107,3.0967107000000027,28.2962187,54.787200299999995,8.232706922297405,17.294540802228283,478.0,118.0,84.6069,-8.393100000000004
Ligue_1,2017,3,Rennes,Rennes,38,16.0,10.0,12.0,50.0,44.0,58.0,46.97009,-3.029910000000001,40.889388999999994,49.14335200000001,5.143352000000007,43.06291800000001,-2.173529,10.167159122124005,12.02950164903019,135.0,173.0,52.9656,-5.034399999999998
Ligue_1,2017,4,Marseille,Marseille,38,22.0,11.0,5.0,80.0,47.0,77.0,82.19777900000001,2.1977790000000113,76.117693,41.169419999999995,-5.830580000000005,36.609049999999996,39.508643,7.573049655475748,13.14399884428156,243.0,134.0,77.22269999999999,0.22269999999998902
Ligue_1,2017,5,Caen,Caen,38,10.0,8.0,20.0,27.0,52.0,38.0,41.174308,14.174308000000003,35.093538,47.825896799999995,-4.174103200000005,44.0254078,-8.931869800000001,10.121371325899418,9.071026317106835,121.0,195.0,48.0434,10.043399999999998
Ligue_1,2017,6,Montpellier,Montpellier,38,11.0,18.0,9.0,36.0,33.0,51.0,39.808785,3.8087850000000003,38.288658,37.92882300000001,4.928823000000008,33.368520000000004,4.920138000000001,13.286092688485928,9.96292239491983,152.0,169.0,52.937999999999995,1.9379999999999953
Ligue_1,2017,7,Angers,Angers,38,9.0,14.0,15.0,42.0,52.0,41.0,46.153113999999995,4.153113999999995,43.11272099999999,45.193398699999996,-6.806601300000004,39.8727897,3.2399313000000003,14.410969153833287,9.891883871137544,184.0,168.0,52.389300000000006,11.389300000000006
Ligue_1,2017,8,Nantes,Nantes,38,14.0,10.0,14.0,36.0,41.0,52.0,39.800202000000006,3.800202000000006,35.99985,36.25907,-4.740929999999999,33.218681000000004,2.7811689999999993,12.404868582457867,9.689028914696124,176.0,226.0,55.951600000000006,3.951600000000006
Ligue_1,2017,9,Guingamp,Guingamp,38,12.0,11.0,15.0,48.0,59.0,47.0,41.858951700000006,-6.141048299999994,36.53848369999999,50.51259399999999,-8.487406000000007,45.109460999999996,-8.570977300000001,11.16119119458181,11.432753351486822,173.0,223.0,45.9712,-1.0287999999999968
Ligue_1,2017,10,Nice,Nice,38,15.0,9.0,14.0,53.0,52.0,54.0,47.357765,-5.6422349999999994,39.63146799999999,45.89821,-6.101790000000001,42.097801999999994,-2.466333999999999,12.43212832950478,14.886840294790192,177.0,176.0,53.8804,-0.11959999999999837
Ligue_1,2017,11,Monaco,Monaco,38,24.0,8.0,6.0,85.0,45.0,80.0,62.41192700000001,-22.588072999999987,56.19499900000001,45.27121929999999,0.2712192999999914,41.470738299999994,14.724260700000002,8.29136459804585,11.636969214719306,214.0,170.0,65.1451,-14.8549
Ligue_1,2017,12,Troyes,Troyes,38,9.0,6.0,23.0,32.0,59.0,33.0,37.12850040000001,5.128500400000007,34.84821540000001,52.471608,-6.528391999999997,48.671138,-13.822922600000002,15.448843643329038,9.599934986420289,157.0,210.0,43.54580000000001,10.545800000000007
Ligue_1,2017,13,Toulouse,Toulouse,38,9.0,10.0,19.0,38.0,54.0,37.0,43.294816,5.294815999999997,34.905165,54.4548334,0.4548333999999983,49.89425340000001,-14.989088399999996,9.99934150616598,9.056549184305606,144.0,200.0,47.202699999999986,10.202699999999986
Ligue_1,2017,14,Saint-Etienne,Saint-Etienne,38,15.0,10.0,13.0,47.0,50.0,55.0,51.03485899999999,4.03485899999999,42.67405999999999,53.263987,3.263987,47.943324000000004,-5.269264,11.299398993641827,11.835020333807067,198.0,181.0,51.584,-3.415999999999997
Ligue_1,2017,15,Bordeaux,Bordeaux,38,16.0,7.0,15.0,53.0,48.0,55.0,52.557173999999996,-0.4428260000000037,47.914131000000005,41.377483000000005,-6.622516999999995,35.29686099999999,12.61727,10.443755002074006,10.602964825743136,186.0,153.0,58.9994,3.9994000000000014
Ligue_1,2017,16,Lyon,Lyon,38,23.0,9.0,6.0,87.0,43.0,78.0,65.26869599999999,-21.73130400000001,59.948026999999996,37.091300999999994,-5.908699000000006,30.874381,29.073646000000004,9.491649436552452,12.377064853042114,222.0,139.0,70.0355,-7.964500000000001
Ligue_1,2017,17,Metz,Metz,38,6.0,8.0,24.0,34.0,76.0,26.0,36.4005133,2.4005133,33.3601473,71.93435900000001,-4.065640999999985,68.00852499999999,-34.64837769999999,12.800795195488817,10.464800692783633,158.0,262.0,31.4795,5.479500000000002
Ligue_1,2017,18,Dijon,Dijon,38,13.0,9.0,16.0,55.0,73.0,48.0,40.025419,-14.974581,36.22494100000001,62.94836500000001,-10.05163499999999,52.27867199999999,-16.053731,11.807690796456871,10.082166647352347,215.0,194.0,38.61279999999999,-9.387200000000007
Ligue_1,2017,19,Amiens,Amiens,38,12.0,9.0,17.0,37.0,42.0,45.0,31.4655405,-5.5344595000000005,28.4251575,51.698389999999996,9.698389999999996,48.658005,-20.232847500000002,11.819090886948405,7.9221727258863766,115.0,276.0,38.940099999999994,-6.059900000000006
Ligue_1,2017,20,Strasbourg,Strasbourg,38,9.0,11.0,18.0,44.0,67.0,38.0,43.27243800000001,-0.7275619999999918,37.951769000000006,58.32938299999999,-8.670617000000007,53.00880199999999,-15.057032999999999,10.134705806583305,9.769822467623563,164.0,192.0,43.757600000000004,5.757600000000004
Ligue_1,2023,1,Lille,Lille,34,16.0,11.0,7.0,52.0,34.0,59.0,55.322634,3.3226340000000008,52.907594,40.572437,6.572437000000001,36.758926,16.148667999999997,11.144560143131283,13.810564666104655,258.0,160.0,55.3064,-3.6936000000000035
Ligue_1,2023,2,Paris Saint Germain,Paris Saint Germain,34,22.0,10.0,2.0,81.0,33.0,76.0,72.88188000000001,-8.11811999999999,65.905911,45.7105,12.710500000000003,41.910008000000005,23.995903,8.038664962918757,20.384549888598414,340.0,184.0,65.18950000000001,-10.81049999999999
Ligue_1,2023,3,Rennes,Rennes,34,12.0,10.0,12.0,53.0,46.0,46.0,56.002965,3.002965000000003,47.5955,44.185812999999996,-1.814187000000004,41.905521,5.689979,12.285065371079648,12.400224421694748,262.0,213.0,52.4497,6.4497
Ligue_1,2023,4,Marseille,Marseille,34,13.0,11.0,10.0,52.0,41.0,50.0,60.034437999999994,8.034437999999994,56.994071999999996,37.616625,-3.383375000000001,35.33634299999999,21.657729000000003,11.635424392458532,13.672340324128655,278.0,179.0,60.0629,10.062899999999999
Ligue_1,2023,5,Montpellier,Montpellier,34,10.0,12.0,12.0,43.0,48.0,42.0,50.623290000000004,7.623290000000004,45.302613,56.83735300000001,8.837353000000007,53.036896000000006,-7.7342830000000005,14.175576532099813,10.141136573444532,166.0,286.0,44.93840000000001,2.9384000000000086
Ligue_1,2023,6,Nantes,Nantes,34,9.0,6.0,19.0,30.0,55.0,33.0,39.44157800000001,9.441578000000007,35.641099000000004,60.462876,5.462876000000001,52.861917000000005,-17.220818,15.973922719686644,13.754301535810455,182.0,230.0,35.1017,2.101700000000001
Ligue_1,2023,7,Nice,Nice,34,15.0,10.0,9.0,40.0,29.0,55.0,54.81460800000001,14.814608000000007,49.493932,36.494172000000006,7.494172000000006,30.413404,19.080528,12.260634085802495,14.64195282902848,197.0,182.0,59.12910000000001,4.129100000000008
Ligue_1,2023,8,Monaco,Monaco,34,20.0,7.0,7.0,68.0,42.0,67.0,65.059735,-2.9402649999999966,61.151984000000006,46.268658,4.268658000000002,41.708094,19.44389,8.29349304894354,13.59348457710481,346.0,192.0,59.862700000000004,-7.137299999999996
Ligue_1,2023,9,Toulouse,Toulouse,34,11.0,10.0,13.0,42.0,46.0,43.0,44.845185,2.8451850000000007,38.004324999999994,49.258918,3.2589180000000013,46.218521,-8.214196,11.591761459919365,11.849615872652883,234.0,211.0,45.454,2.4540000000000006
Ligue_1,2023,10,Reims,Reims,34,13.0,8.0,13.0,42.0,47.0,47.0,47.979395,5.979394999999997,44.939029,49.94507,2.945070000000001,44.624392,0.3146370000000006,11.02634734306275,13.24771543103905,189.0,194.0,45.205799999999996,-1.7942000000000036
Ligue_1,2023,11,Lyon,Lyon,34,16.0,5.0,13.0,49.0,55.0,53.0,55.280172,6.280172,52.239785,55.039197,0.03919700000000148,50.478618000000004,1.7611670000000008,12.286291396517727,12.490333546227228,275.0,221.0,48.033699999999996,-4.966300000000004
Ligue_1,2023,12,Lorient,Lorient,34,7.0,8.0,19.0,43.0,66.0,29.0,38.959036,-4.040964000000002,38.198946,61.001312,-4.998688000000001,54.920550999999996,-16.721604999999997,16.381709370623685,10.718753287095975,206.0,286.0,31.7485,2.7485
Ligue_1,2023,13,Metz,Metz,34,8.0,5.0,21.0,35.0,58.0,29.0,34.369109,-0.6308909999999983,29.795496000000004,58.866083,0.8660830000000033,54.30551700000001,-24.510021,19.036923514985094,7.854089620299105,89.0,291.0,32.217400000000005,3.217400000000005
Ligue_1,2023,14,Lens,Lens,34,14.0,9.0,11.0,45.0,37.0,51.0,62.082331999999994,17.082331999999994,56.761662,49.458264,12.458264,43.270301,13.491361000000001,10.959734560143488,13.74946180602755,279.0,179.0,53.746500000000005,2.7465000000000046
Ligue_1,2023,15,Strasbourg,Strasbourg,34,10.0,9.0,15.0,38.0,50.0,39.0,42.692336,4.692335999999997,39.65194900000001,51.223539,1.2235390000000024,47.423066000000006,-7.771116999999999,15.125185846161862,10.544391013959718,159.0,231.0,40.5682,1.5681999999999974
Ligue_1,2023,16,Brest,Brest,34,17.0,10.0,7.0,53.0,34.0,61.0,51.950596,-1.0494040000000027,48.91022,40.682142999999996,6.682142999999996,38.26676299999999,10.643457,9.628721934084178,12.786300461171455,191.0,209.0,52.792,-8.207999999999998
Ligue_1,2023,17,Clermont Foot,Clermont Foot,34,5.0,10.0,19.0,26.0,60.0,25.0,35.688644000000004,9.688644000000004,29.607883,68.15436299999999,8.15436299999999,61.26707,-31.659187000000003,13.575380991966899,11.90483025007827,156.0,266.0,29.651400000000002,4.651400000000002
Ligue_1,2023,18,Le Havre,Le Havre,34,7.0,11.0,16.0,34.0,45.0,32.0,39.053386,5.053386000000003,33.732773,55.30399599999999,10.30399599999999,52.128865,-18.396092000000003,15.438723023628446,11.314074592748232,161.0,254.0,37.7861,5.786099999999998
Ligue_1,2024,1,Lille,Lille,24,11.0,8.0,5.0,39.0,27.0,41.0,42.957198,3.957197999999998,36.116341000000006,35.4879607,8.487960700000002,33.2076697,2.908671300000001,9.720969998477159,16.113297618277226,218.0,114.0,38.260999999999996,-2.7390000000000043
Ligue_1,2024,2,Paris Saint Germain,Paris Saint Germain,24,19.0,5.0,0.0,66.0,23.0,62.0,74.15630200000001,8.15630200000001,71.11591200000001,26.216288,3.2162879999999987,23.935991,47.179921,7.717686686161238,22.9179890991572,277.0,116.0,58.2478,-3.752200000000002
Ligue_1,2024,3,Rennes,Rennes,24,9.0,2.0,13.0,34.0,32.0,29.0,36.254057,2.254057000000003,30.74391,34.607957,2.607956999999999,31.466644000000002,-0.7227340000000004,12.01680952415704,11.794538065750766,163.0,150.0,32.618399999999994,3.618399999999994
Ligue_1,2024,4,Marseille,Marseille,24,15.0,4.0,5.0,52.0,29.0,49.0,51.230972,-0.7690279999999987,45.776970000000006,36.841407000000004,7.841407000000004,33.013013,12.763957000000001,11.119645406473806,22.319464428144755,190.0,98.0,41.4116,-7.5884
Ligue_1,2024,5,Montpellier,Montpellier,24,4.0,3.0,17.0,21.0,58.0,15.0,32.077189000000004,11.077189000000004,29.036809,54.298230000000004,-3.7017699999999962,49.548173,-20.511364,13.240546840127832,9.261983024708996,86.0,223.0,21.4861,6.4861
Ligue_1,2024,6,Angers,Angers,24,7.0,6.0,11.0,26.0,38.0,27.0,31.707261799999998,5.707261799999998,27.1466919,44.761089999999996,6.761089999999996,42.480818,-15.334126099999999,16.53422505036877,8.764400633070956,98.0,205.0,27.140900000000002,0.14090000000000202
Ligue_1,2024,7,Nantes,Nantes,24,5.0,9.0,10.0,28.0,42.0,24.0,33.684359,5.684359000000001,30.643984,43.043948,1.0439480000000003,39.24347710000001,-8.5994931,17.632499527999258,14.272583302714544,117.0,199.0,29.9447,5.944700000000001
Ligue_1,2024,8,Nice,Nice,24,13.0,7.0,4.0,49.0,28.0,46.0,46.602919,-2.397081,42.802440000000004,30.924095,2.924095000000001,29.4039,13.39854,12.64632078036317,10.245136046209923,174.0,153.0,43.2476,-2.7524000000000015
Ligue_1,2024,9,Monaco,Monaco,24,13.0,4.0,7.0,48.0,31.0,43.0,56.764829999999996,8.764829999999996,54.48454,29.039141299999997,-1.9608587000000028,26.758857300000003,27.7256827,7.169420470747302,12.30841573549363,272.0,123.0,48.5026,5.502600000000001
Ligue_1,2024,10,Toulouse,Toulouse,24,9.0,6.0,9.0,31.0,26.0,33.0,39.8073,8.807299999999998,36.76692,25.102244999999996,-0.8977550000000036,23.582056,13.184864000000001,13.344954027500021,10.767253099510134,179.0,119.0,42.614200000000004,9.614200000000004
Ligue_1,2024,11,Saint-Etienne,Saint-Etienne,24,5.0,4.0,15.0,24.0,56.0,19.0,26.796801000000002,2.796801000000002,24.516514,61.796597000000006,5.7965970000000056,51.782027,-27.265513000000002,14.866446150434376,10.995947851606237,116.0,207.0,18.0451,-0.9548999999999985
Ligue_1,2024,12,Reims,Reims,24,5.0,7.0,12.0,26.0,38.0,22.0,31.617487699999998,5.617487699999998,30.0972977,47.929615,9.929614999999998,44.88924,-14.791942299999999,15.306897085755304,10.990911847296687,126.0,199.0,23.5962,1.5961999999999996
Ligue_1,2024,13,Lyon,Lyon,24,11.0,6.0,7.0,44.0,31.0,39.0,44.6516683,0.6516682999999972,40.7223183,36.266055,5.2660550000000015,34.745865,5.976453299999999,11.303926096916172,15.459304129846052,264.0,154.0,37.9951,-1.0048999999999992
Ligue_1,2024,14,Lens,Lens,24,9.0,6.0,9.0,29.0,29.0,33.0,41.522847,12.522846999999999,38.482457,34.7070938,5.707093800000003,28.6263258,9.8561312,8.8109243482737,12.484285413367289,201.0,129.0,37.732,4.731999999999999
Ligue_1,2024,15,Strasbourg,Strasbourg,24,10.0,7.0,7.0,38.0,32.0,37.0,38.239202000000006,0.2392020000000059,36.719003,44.744237999999996,12.744237999999996,40.183659,-3.464655999999999,15.44870624430738,13.146841411363335,111.0,171.0,30.9713,-6.028700000000001
Ligue_1,2024,16,Brest,Brest,24,10.0,3.0,11.0,36.0,40.0,33.0,36.013544,0.013544000000003109,29.172695,48.164784999999995,8.164784999999995,42.844105,-13.671409999999998,14.07376611634202,12.145636083859259,116.0,196.0,26.522599999999997,-6.477400000000003
Ligue_1,2024,17,Auxerre,Auxerre,24,7.0,7.0,10.0,34.0,38.0,28.0,31.557073999999997,-2.4429260000000035,27.756592,42.948879,4.948878999999998,38.388296,-10.631704,14.879579917371018,9.543430865769773,116.0,163.0,25.915699999999998,-2.0843000000000025
Ligue_1,2024,18,Le Havre,Le Havre,24,6.0,2.0,16.0,23.0,50.0,20.0,28.754834,5.754833999999999,25.714463000000002,47.516221,-2.4837789999999984,43.71574100000001,-18.001278,18.084658952580217,10.386564568209012,87.0,192.0,22.1477,2.1477000000000004
Ligue_1,2020,1,Lille,Lille,38,24.0,11.0,3.0,64.0,23.0,83.0,48.074254999999994,-15.925745000000006,44.27378999999999,25.6808014,2.6808014,24.1606764,20.113113599999995,11.747649312254932,15.892944838556481,224.0,131.0,67.6083,-15.3917
Ligue_1,2020,2,Paris Saint Germain,Paris Saint Germain,38,26.0,4.0,8.0,86.0,28.0,82.0,83.88638399999998,-2.1136160000000217,74.005433,36.850936000000004,8.850936000000004,35.330754,38.674679,7.840064968707509,20.489890169681388,355.0,155.0,78.27019999999997,-3.7298000000000258
Ligue_1,2020,3,Rennes,Rennes,38,16.0,10.0,12.0,52.0,40.0,58.0,46.752821999999995,-5.247178000000005,44.472609,36.058478,-3.941521999999999,33.018297000000004,11.454312,10.239258166646067,17.54536332800538,249.0,152.0,58.779900000000005,0.7799000000000049
Ligue_1,2020,4,Marseille,Marseille,38,16.0,12.0,10.0,54.0,47.0,60.0,49.2896153,-4.710384699999999,43.969073300000005,46.49032000000001,-0.5096799999999888,44.21002900000001,-0.24095569999999988,10.305373236570151,14.12875933531013,200.0,179.0,55.2376,-4.7623999999999995
Ligue_1,2020,5,Montpellier,Montpellier,38,14.0,12.0,12.0,60.0,62.0,54.0,52.26687700000001,-7.733122999999992,48.46646200000001,67.221834,5.221834000000001,58.100704,-9.634241999999999,16.109697873152015,11.64107477171833,144.0,296.0,44.7356,-9.264400000000002
Ligue_1,2020,6,Angers,Angers,38,12.0,8.0,18.0,40.0,58.0,44.0,39.917416,-0.0825839999999971,35.357109,52.813853,-5.186146999999998,46.733073,-11.375963999999996,15.7593993107453,11.224202892294686,146.0,190.0,42.641000000000005,-1.3589999999999947
Ligue_1,2020,7,Nantes,Nantes,38,9.0,13.0,16.0,47.0,55.0,40.0,48.27188,1.271880000000003,41.431155000000004,54.891301000000006,-0.10869899999999433,45.770572,-4.339416999999999,13.868011354929676,9.203198038209774,160.0,215.0,48.752300000000005,8.752300000000005
Ligue_1,2020,8,Nice,Nice,38,15.0,7.0,16.0,50.0,53.0,52.0,46.368075000000005,-3.6319249999999954,41.047751000000005,56.183147000000005,3.1831470000000053,50.86261100000001,-9.814860000000003,11.929045416512409,14.802645657686346,215.0,206.0,46.9555,-5.044499999999999
Ligue_1,2020,9,Monaco,Monaco,38,24.0,6.0,8.0,76.0,42.0,78.0,70.354408,-5.6455919999999935,58.804007999999996,33.95362399999999,-8.04637600000001,30.153137,28.650870999999995,9.183058263446982,16.52891441831832,322.0,117.0,75.80830000000002,-2.191699999999983
Ligue_1,2020,10,Saint-Etienne,Saint-Etienne,38,12.0,10.0,16.0,42.0,54.0,46.0,47.2801783,5.280178300000003,40.352848300000005,49.14667599999999,-4.853324000000008,42.30588099999999,-1.9530327,11.87144648104722,9.598156692253248,141.0,188.0,52.349000000000004,6.349000000000004
Ligue_1,2020,11,Bordeaux,Bordeaux,38,13.0,6.0,19.0,42.0,56.0,45.0,43.549921,1.5499209999999977,40.509547999999995,54.87276699999999,-1.127233000000011,48.792061999999994,-8.282513999999999,13.586165820704872,13.602973585601399,157.0,227.0,45.10689999999999,0.10689999999998889
Ligue_1,2020,12,Reims,Reims,38,9.0,15.0,14.0,42.0,50.0,42.0,33.230351,-8.769649000000001,29.429886,61.79107300000001,11.791073000000011,55.710437999999996,-26.280552000000004,16.124729186758614,12.317995290525907,139.0,238.0,33.9412,-8.058799999999998
Ligue_1,2020,13,Lyon,Lyon,38,22.0,10.0,6.0,81.0,43.0,76.0,82.37347500000001,1.3734750000000133,74.012505,38.419072,-4.580928,33.098399,40.914106,10.43358219714272,15.46192913487189,372.0,150.0,78.8071,2.8071000000000055
Ligue_1,2020,14,Lorient,Lorient,38,11.0,9.0,18.0,50.0,68.0,42.0,48.154505,-1.8454949999999997,40.55368,52.4789232,-15.521076800000003,44.1181322,-3.564452199999999,13.609280076118925,10.735896648677226,141.0,233.0,50.27920000000001,8.27920000000001
Ligue_1,2020,15,Metz,Metz,38,12.0,11.0,15.0,44.0,48.0,47.0,42.2635882,-1.736411799999999,33.9026612,48.399280999999995,0.3992809999999949,38.51826100000001,-4.6155998,14.297704365766059,9.87947205028717,116.0,219.0,47.9593,0.9592999999999989
Ligue_1,2020,16,Dijon,Dijon,38,4.0,9.0,25.0,25.0,73.0,21.0,31.851742999999995,6.8517429999999955,28.051279,76.12194099999998,3.1219409999999783,68.37200999999999,-40.320730999999995,14.882726944203384,10.514861797897627,140.0,275.0,24.875999999999998,3.8759999999999977
Ligue_1,2020,17,Lens,Lens,38,15.0,12.0,11.0,55.0,54.0,57.0,56.364906999999995,1.3649069999999952,47.244003,46.414679299999996,-7.585320700000004,38.0537133,9.190289700000001,11.458468405411452,12.47325985833766,196.0,176.0,60.038500000000006,3.038500000000006
Ligue_1,2020,18,Strasbourg,Strasbourg,38,11.0,9.0,18.0,49.0,58.0,42.0,52.77889,3.778889999999997,43.409302,50.21847240000001,-7.78152759999999,44.13785140000001,-0.7285493999999993,14.731594031882848,11.015117904961366,200.0,190.0,52.84530000000001,10.845300000000009
Ligue_1,2020,19,Nimes,Nimes,38,9.0,8.0,21.0,40.0,71.0,35.0,41.393222,1.3932220000000015,35.312462,64.17080300000002,-6.829196999999979,56.23507800000001,-20.922616000000005,15.461175057581428,9.029998298204887,168.0,230.0,39.69820000000001,4.698200000000007
Ligue_1,2020,20,Brest,Brest,38,11.0,8.0,19.0,50.0,66.0,41.0,45.7708385,-4.2291614999999965,42.7304535,58.015369,-7.984631,49.654339,-6.923885500000001,15.328668720364432,12.680444478547779,229.0,247.0,43.95120000000001,2.951200000000007
Ligue_1,2022,1,Lille,Lille,38,19.0,10.0,9.0,65.0,44.0,67.0,74.23404299999999,9.234042999999986,65.112966,42.000537300000005,-1.9994626999999952,38.2000653,26.912900699999998,8.75550842276565,16.102343751922014,375.0,155.0,75.0915,8.091499999999996
Ligue_1,2022,2,Paris Saint Germain,Paris Saint Germain,38,27.0,4.0,7.0,89.0,40.0,85.0,86.14892300000002,-2.851076999999975,81.58835300000001,47.11387,7.113869999999999,43.225302,38.36305099999999,11.930100286584711,20.32408392714251,509.0,206.0,74.014,-10.986000000000004
Ligue_1,2022,3,Rennes,Rennes,38,21.0,5.0,12.0,69.0,39.0,68.0,64.238907,-4.7610930000000025,61.9586304,43.141982600000006,4.141982600000006,39.3415186,22.6171118,9.984369221258484,16.460603638062608,329.0,173.0,65.3268,-2.6731999999999942
Ligue_1,2022,4,Marseille,Marseille,38,22.0,7.0,9.0,67.0,40.0,73.0,72.943791,5.9437910000000045,67.623113,45.30384900000001,5.303849000000007,41.503502000000005,26.119611000000003,7.886963204769689,13.2532380009558,348.0,186.0,70.97200000000001,-2.0279999999999916
Ligue_1,2022,5,Montpellier,Montpellier,38,15.0,5.0,18.0,65.0,62.0,50.0,52.555194,-12.444806,47.234590000000004,67.25138740000001,5.251387400000013,59.650433400000004,-12.415843399999996,13.448236505636375,8.732227842312055,169.0,286.0,45.417300000000004,-4.5826999999999956
Ligue_1,2022,6,Angers,Angers,38,4.0,6.0,28.0,33.0,81.0,18.0,41.04211499999999,8.042114999999988,38.00172899999999,66.072039,-14.927960999999996,57.71101300000001,-19.709284,15.981450639495117,10.860161266107584,143.0,247.0,34.0362,16.0362
Ligue_1,2022,7,Nantes,Nantes,38,7.0,15.0,16.0,37.0,55.0,36.0,44.621714,7.621713999999997,40.821299,58.406027,3.4060270000000017,51.56517200000001,-10.743873,13.370728153425171,11.744725944996906,154.0,305.0,44.575199999999995,8.575199999999995
Ligue_1,2022,8,Nice,Nice,38,15.0,13.0,10.0,48.0,37.0,58.0,59.22373100000001,11.223731000000008,53.9030536,44.15688900000001,7.156889000000007,40.250251000000006,13.6528026,13.644406294847867,14.123442594581732,250.0,241.0,61.275200000000005,3.275200000000005
Ligue_1,2022,9,Monaco,Monaco,38,19.0,8.0,11.0,70.0,58.0,65.0,65.36142000000001,-4.63857999999999,59.138824000000014,56.142576000000005,-1.8574239999999946,52.342113000000005,6.796710999999998,11.665416455385692,12.209761298574398,343.0,231.0,58.441,-6.5589999999999975
Ligue_1,2022,10,Troyes,Troyes,38,4.0,12.0,22.0,45.0,81.0,24.0,36.710871399999995,-8.289128600000005,32.9103964,83.79043800000001,2.790438000000009,77.709686,-44.799289599999994,19.214533852351863,9.66628222310549,151.0,393.0,25.500199999999996,1.500199999999996
Ligue_1,2022,11,Toulouse,Toulouse,38,13.0,9.0,16.0,51.0,57.0,48.0,59.766288,8.766288000000003,56.725924,59.3306639,2.3306638999999976,53.8585259,2.8673981,10.278742213273848,13.950342445048346,241.0,282.0,55.4028,7.402799999999999
Ligue_1,2022,12,Reims,Reims,38,12.0,15.0,11.0,45.0,45.0,51.0,59.523323999999995,14.523323999999995,53.336448,54.96744,9.967440000000003,52.687153,0.6492950000000002,10.590719628464337,10.675362491172995,248.0,288.0,55.3495,4.349499999999999
Ligue_1,2022,13,Lyon,Lyon,38,18.0,8.0,12.0,65.0,47.0,62.0,69.7853526,4.785352599999996,63.61644060000002,50.741083999999994,3.7410839999999936,42.38002300000001,21.236417599999992,7.898412564672628,15.514798399328084,387.0,210.0,64.2248,2.224800000000002
Ligue_1,2022,14,Lorient,Lorient,38,15.0,10.0,13.0,52.0,53.0,55.0,47.346201300000004,-4.653798699999996,42.785643300000004,60.973034999999996,7.973034999999996,59.452835,-16.667191699999997,15.658976099136785,10.813208569237858,231.0,339.0,42.4301,-12.569899999999997
Ligue_1,2022,15,Lens,Lens,38,25.0,9.0,4.0,68.0,29.0,84.0,69.926504,1.9265039999999942,63.08561399999999,44.555040600000005,15.555040600000005,42.274750600000004,20.810863399999995,11.023501479444821,15.14519498139466,275.0,226.0,69.41029999999999,-14.589700000000008
